subject,trial,EL_quality,AH_quality,EL_Right_P1_t_start,EL_Right_P1_t_end,EL_Right_P1_pos_start,EL_Right_P1_pos_end,EL_Right_P1_latency,EL_Right_P1_amp,EL_Right_P1_gain,EL_Right_P1_vel,EL_Right_P2_t_start,EL_Right_P2_t_end,EL_Right_P2_pos_start,EL_Right_P2_pos_end,EL_Right_P2_latency,EL_Right_P2_amp,EL_Right_P2_gain,EL_Right_P2_vel,EL_Left_P1_t_start,EL_Left_P1_t_end,EL_Left_P1_pos_start,EL_Left_P1_pos_end,EL_Left_P1_latency,EL_Left_P1_amp,EL_Left_P1_gain,EL_Left_P1_vel,EL_Left_P2_t_start,EL_Left_P2_t_end,EL_Left_P2_pos_start,EL_Left_P2_pos_end,EL_Left_P2_latency,EL_Left_P2_amp,EL_Left_P2_gain,EL_Left_P2_vel,EL_Avg_P1_t_start,EL_Avg_P1_t_end,EL_Avg_P1_pos_start,EL_Avg_P1_pos_end,EL_Avg_P1_latency,EL_Avg_P1_amp,EL_Avg_P1_gain,EL_Avg_P1_vel,EL_Avg_P2_t_start,EL_Avg_P2_t_end,EL_Avg_P2_pos_start,EL_Avg_P2_pos_end,EL_Avg_P2_latency,EL_Avg_P2_amp,EL_Avg_P2_gain,EL_Avg_P2_vel,AH_Right_P1_t_start,AH_Right_P1_t_end,AH_Right_P1_pos_start,AH_Right_P1_pos_end,AH_Right_P1_latency,AH_Right_P1_amp,AH_Right_P1_gain,AH_Right_P1_vel,AH_Right_P2_t_start,AH_Right_P2_t_end,AH_Right_P2_pos_start,AH_Right_P2_pos_end,AH_Right_P2_latency,AH_Right_P2_amp,AH_Right_P2_gain,AH_Right_P2_vel,AH_Left_P1_t_start,AH_Left_P1_t_end,AH_Left_P1_pos_start,AH_Left_P1_pos_end,AH_Left_P1_latency,AH_Left_P1_amp,AH_Left_P1_gain,AH_Left_P1_vel,AH_Left_P2_t_start,AH_Left_P2_t_end,AH_Left_P2_pos_start,AH_Left_P2_pos_end,AH_Left_P2_latency,AH_Left_P2_amp,AH_Left_P2_gain,AH_Left_P2_vel,AH_Avg_P1_t_start,AH_Avg_P1_t_end,AH_Avg_P1_pos_start,AH_Avg_P1_pos_end,AH_Avg_P1_latency,AH_Avg_P1_amp,AH_Avg_P1_gain,AH_Avg_P1_vel,AH_Avg_P2_t_start,AH_Avg_P2_t_end,AH_Avg_P2_pos_start,AH_Avg_P2_pos_end,AH_Avg_P2_latency,AH_Avg_P2_amp,AH_Avg_P2_amp,AH_Avg_P2_vel
AE03,157,1,1,1212,1232,-8.718696093,-10.17513835,212,-1.456442253,50.67886003,79.9894493,2252,2292,-10.37774202,-14.89679509,252,-4.519053071,NaN,144.8937028,1212,1232,-11.10254238,-12.42855126,212,-1.326008874,46.14025581,70.16730606,2252,2292,-13.23133816,-18.0539453,252,-4.822607149,NaN,157.8682184,1212,1232,-9.910619238,-11.3018448,212,-1.391225564,48.40955794,74.69029899,2252,2292,-11.80454009,-16.4753702,252,-4.67083011,NaN,151.3809606,1048,1084,9.242379591,6.067041094,48,-3.175338497,110.4901584,103.6297474,2088,2144,5.119177865,-3.774632932,88,-8.893810797,NaN,236.7414143,1056,1080,9.130979019,7.700496296,56,-1.430482723,49.7755634,62.63060931,2092,2140,6.868280013,0.517055415,92,-6.351224598,NaN,184.8410865,1052,1084,9.159431784,6.813919148,52,-2.345512636,81.61525549,82.80089956,2088,2140,6.050152349,-1.544281836,88,-7.594434185,NaN,210.7912504
AE03,158,1,1,1156,1260,16.51426729,-8.552653023,156,-25.06692031,NaN,339.4302113,2240,2280,-10.30864764,-15.05761993,240,-4.748972289,NaN,150.8883473,1156,1256,15.38769479,-10.50155889,156,-25.88925369,NaN,369.1761732,2240,2280,-12.89259359,-18.09177016,240,-5.199176572,NaN,166.3024608,1156,1260,15.95098104,-9.584208231,156,-25.53518927,NaN,354.3031922,2240,2280,-11.60062061,-16.57469504,240,-4.97407443,NaN,158.5954041,1092,1208,39.92742298,7.212108508,92,-32.71531447,NaN,459.4443806,2172,2228,4.681341912,-4.440779877,172,-9.122121789,NaN,263.8064347,1092,1204,36.48919339,11.56640378,92,-24.92278962,NaN,395.5481285,2172,2228,8.027262202,1.295857732,172,-6.73140447,NaN,182.6227094,1092,1204,38.20830819,9.468272691,92,-28.7400355,NaN,427.4962545,2172,2228,6.354302057,-1.572461072,172,-7.92676313,NaN,220.2306174
AE03,159,1,1,1376,1488,15.94232161,-12.4027219,376,-28.34504351,NaN,359.6820069,2252,2300,-14.01960121,-4.757788581,252,9.261812626,NaN,253.8484265,1376,1484,15.1310592,-14.56289506,376,-29.69395426,NaN,394.4587751,2252,2300,-16.65221169,-6.542303639,252,10.10990805,NaN,280.0318356,1376,1484,15.5366904,-13.40761787,376,-28.94430828,NaN,374.8962917,2252,2300,-15.33590645,-5.65004611,252,9.685860337,NaN,265.3965195,1292,1416,38.85257765,0.816351172,292,-38.03622648,NaN,471.9474771,2168,2232,-2.094848528,12.57205081,168,14.66689934,NaN,353.4244783,1296,1416,36.3836115,6.587806988,296,-29.79580451,NaN,405.8114013,2168,2228,3.391203037,16.03643481,168,12.64523177,NaN,329.9139703,1292,1416,37.66901425,3.70207908,292,-33.96693517,NaN,433.4754211,2168,2232,0.648177254,14.37091148,168,13.72273423,NaN,341.6692243
AE03,160,1,1,1224,1264,-8.019871828,-13.88743099,224,-5.867559159,68.05750578,207.9409139,2248,2276,-5.812287396,-2.489902575,248,3.322384821,NaN,151.0942999,1224,1264,-10.81779095,-16.88919166,224,-6.071400712,70.42185308,217.4659754,2248,2276,-7.899135825,-4.324761223,248,3.574374602,NaN,157.0423681,1224,1264,-9.418831389,-15.38831132,224,-5.969479935,69.23967942,211.5349705,2248,2276,-6.85571161,-3.407331899,248,3.448379711,NaN,153.8128104,1172,1220,7.835777374,-2.081124324,172,-9.916901698,115.0256139,308.9467299,2196,2232,11.43123369,15.34152241,196,3.91028872,NaN,138.1937135,1172,1220,10.58129305,3.02918178,172,-7.552111274,87.59653592,225.4459918,2196,2232,14.32208563,18.23965319,196,3.917567562,NaN,146.2279033,1172,1220,9.208535214,0.474028728,172,-8.734506486,101.3110749,267.0309864,2196,2232,12.87665966,16.7905878,196,3.913928141,NaN,142.2108084
AE03,161,1,1,1216,1260,-8.458738348,0.01230964,216,8.471047988,68.95418839,264.3969643,2236,2268,-11.70342266,-15.27549391,236,-3.572071256,NaN,135.1075969,1216,1260,-11.0029418,-1.617057228,216,9.385884573,76.40094283,284.1258534,2232,2268,-14.65510747,-18.82496521,232,-4.16985774,NaN,147.7501849,1216,1260,-9.730840074,-0.802373794,216,8.92846628,72.6775656,274.2614089,2232,2268,-13.13676072,-17.05022956,232,-3.913468839,NaN,141.4288909,1140,1204,8.216063944,18.98497222,140,10.76890828,87.65873258,300.4851907,2160,2208,2.564293813,-4.587659997,160,-7.15195381,NaN,216.8446681,1140,1196,10.84502232,21.91536368,140,11.07034136,90.11239279,311.994715,2160,2208,5.847803352,0.295209409,160,-5.552593943,NaN,154.9612765,1140,1200,9.530543131,20.43018948,140,10.89964635,88.72293827,293.9037717,2160,2208,4.206048582,-2.146225294,160,-6.352273876,NaN,184.9264856
AE03,162,1,1,1180,1216,-7.940194042,-2.428467695,180,5.511726348,63.64974126,192.3160755,2200,2260,-2.249046379,-14.53290939,200,-12.28386301,NaN,277.6591255,1180,1216,-11.08831787,-5.317218677,180,5.771099196,66.64499422,198.5695808,2196,2260,-4.75045353,-17.78871659,196,-13.03826306,NaN,294.2868045,1180,1216,-9.514255958,-3.872843186,180,5.641412772,65.14736774,195.4428282,2200,2260,-3.547421653,-16.16081299,200,-12.61339134,NaN,283.2717485,1124,1176,8.906138021,16.28259948,124,7.376461464,85.18381247,220.6506393,2140,2220,17.21084191,-2.755348164,140,-19.96619008,NaN,410.832931,1124,1172,10.80594242,17.75295077,124,6.947008353,80.22446259,208.3462891,2144,2220,18.17153913,2.169695643,144,-16.00184348,NaN,301.6534862,1124,1172,9.85604022,16.94028157,124,7.084241347,81.80923731,214.4984642,2144,2220,17.61305253,-0.292826261,144,-17.90587879,NaN,349.823146
AE03,163,1,1,1220,1240,-8.130885693,-6.547163528,220,1.583722165,54.01473345,92.86637025,2204,2268,-6.45967111,-15.59117877,204,-9.131507665,NaN,197.9654184,1220,1244,-11.20918192,-9.287878957,220,1.921302963,65.52832922,97.88751377,2204,2268,-9.486782473,-19.18150804,204,-9.694725562,NaN,210.8338702,1220,1244,-9.670033807,-7.823934542,220,1.846099265,62.9634174,95.37694201,2204,2268,-7.973226791,-17.38634341,204,-9.413116614,NaN,204.3996443,1168,1196,9.016749432,11.11729559,168,2.100546159,71.64163221,87.90804902,2148,2228,11.52613206,-4.818107933,148,-16.34423999,NaN,352.539817,1168,1200,10.64123533,12.99687081,168,2.355635482,80.34175784,95.84820919,2152,2224,12.75040234,0.328203203,152,-12.42219914,NaN,239.3237659,1168,1200,9.828992382,12.12504394,168,2.296051559,78.30957707,91.87812911,2148,2228,12.19710296,-2.308803973,148,-14.50590693,NaN,295.9317914
AE03,164,1,1,1244,1324,-7.43244133,-14.47060547,244,-7.038164141,81.63529053,137.5361092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1244,1316,-11.11202462,-16.85311862,244,-5.741094005,66.5906432,122.6137548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1244,1320,-9.272232974,-15.64749186,244,-6.37525889,73.94628788,129.3717433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1196,1288,10.19930617,-2.490485053,196,-12.68979123,147.1882117,224.3007828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1196,1276,10.98718595,3.358817748,196,-7.628368206,88.48103601,158.6059232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1196,1284,10.59324606,0.422514235,196,-10.17073183,117.9697761,188.5973998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
AE03,165,1,1,1220,1264,-8.571911867,-13.77601263,220,-5.204100766,60.36208726,162.058258,2028,2084,-14.26729862,-6.522863137,28,7.744435479,NaN,179.9941741,1224,1260,-11.38437349,-16.31038298,224,-4.926009483,57.1365213,162.4443521,2028,2084,-17.16828871,-8.920636206,28,8.247652503,NaN,182.9873687,1224,1260,-10.06235828,-14.97581164,224,-4.913453358,56.99088347,161.2510054,2028,2084,-15.71779366,-7.721749672,28,7.996043991,NaN,181.4907714,1144,1204,9.645558606,0.039762916,144,-9.60579569,111.4171119,270.5329122,1952,2020,-0.685676541,11.64098829,-48,12.32666483,NaN,276.0623122,1148,1196,10.25326346,4.073601274,148,-6.179662188,71.67757216,194.9076451,1952,2024,2.766498103,13.57943735,-48,10.81293925,NaN,224.4519178,1144,1200,10.01217938,2.077590512,144,-7.934588868,92.03287314,227.9265636,1952,2020,1.040410781,12.53310128,-48,11.4926905,NaN,247.1531538
AE03,166,1,1,1224,1268,1.092963453,-3.856928657,224,-4.94989211,NaN,149.6166411,2052,2088,-2.40389217,-5.434353938,52,-3.030461767,NaN,97.35756208,1224,1252,-11.19733695,-13.44112228,224,-2.243785327,NaN,94.89402604,2048,2088,-5.08525793,-8.665770713,48,-3.580512783,NaN,120.2021017,1224,1260,-5.05218675,-8.520915293,224,-3.468728543,NaN,119.3448592,2052,2088,-3.830042589,-7.050062325,52,-3.220019736,NaN,108.4902382,1116,1188,21.98132269,14.87385433,116,-7.107468357,NaN,169.3040806,1944,1992,17.48454754,13.05859992,-56,-4.425947619,NaN,127.3429108,1120,1160,11.22998604,8.468769753,120,-2.761216291,NaN,93.74517509,1944,1992,18.49709732,14.54755989,-56,-3.94953743,NaN,123.8785655,1116,1168,16.6634497,11.97442101,116,-4.689028688,NaN,116.6967069,1944,1992,17.99082243,13.80307991,-56,-4.187742524,NaN,123.4602523
AE03,167,1,1,1220,1260,-9.230322351,-16.50068832,220,-7.270365967,63.61432558,241.9434797,2336,2364,-2.998350226,-6.904101902,336,-3.905751677,NaN,176.8168381,1220,1260,-11.2186572,-18.89992175,220,-7.681264559,67.20961045,249.3100188,2336,2364,-4.681985564,-9.019121446,336,-4.337135883,NaN,198.2083024,1220,1260,-10.22448977,-17.70030504,220,-7.475815263,65.41196802,245.6267493,2336,2364,-3.840167895,-7.961611674,336,-4.12144378,NaN,186.9767785,1168,1220,11.85520927,-1.037983962,168,-12.89319323,112.8129995,373.6273406,2284,2324,19.91595144,14.37322694,284,-5.542724506,NaN,223.3528643,1168,1224,6.984321544,-2.837796572,168,-9.822118117,85.94167372,287.1767452,2284,2324,15.80257619,11.28676635,284,-4.515809839,NaN,165.9629122,1168,1220,9.419765405,-1.850779384,168,-11.27054479,98.61513285,327.3974358,2284,2324,17.85926382,12.82999665,284,-5.029267172,NaN,194.6578883
AE03,168,1,1,1260,1292,-8.817289691,-4.628179891,260,4.1891098,72.0980726,167.3575451,2228,2292,-4.329657047,-16.11289033,228,-11.78323328,NaN,261.3714425,1260,1296,-11.02666236,-6.612762746,260,4.41389961,75.96689266,168.9791423,2224,2292,-6.637054343,-19.06283034,224,-12.425776,NaN,275.5938405,1260,1292,-9.921976024,-5.670261459,260,4.251714565,73.1755528,168.1683437,2228,2292,-5.558632739,-17.58786033,228,-12.02922759,NaN,268.4458109,1188,1236,11.1865564,16.35372159,188,5.167165188,88.93122134,167.4657126,2156,2232,16.66804091,-2.813306062,156,-19.48134697,NaN,374.1257786,1192,1232,9.062355434,13.96119693,192,4.898841495,84.31314685,182.9734136,2156,2232,14.12645025,-1.353591814,156,-15.48004206,NaN,310.9735875,1192,1236,10.2015052,15.22964411,192,5.028138903,86.53846305,174.0148141,2156,2232,15.39724558,-2.083448938,156,-17.48069452,NaN,340.4414252
AE03,169,1,1,1260,1300,-7.715482144,-16.16059718,260,-8.445115037,73.8931575,279.4911279,2188,2216,-6.033936817,-2.67171571,188,3.362221108,NaN,156.5585617,1256,1300,-9.220727752,-18.2451269,256,-9.024399147,78.96178378,290.8845808,2188,2216,-7.954683221,-4.016199661,188,3.93848356,NaN,163.919925,1256,1300,-8.435462946,-17.20286204,256,-8.767399094,76.71308198,284.9058321,2188,2216,-6.994310019,-3.343957685,188,3.650352334,NaN,160.2392433,1176,1232,10.54380127,-3.852841449,176,-14.39664272,125.9678978,373.8022906,2112,2148,13.41237647,17.48328409,112,4.070907627,NaN,154.6966893,1176,1236,11.73543671,0.531077743,176,-11.20435897,98.03601946,273.7715146,2112,2148,13.32394943,17.46861428,112,4.14466486,NaN,171.7067229,1176,1236,11.13961899,-1.701744905,176,-12.8413639,112.3595026,323.7869026,2112,2148,13.36816295,17.47594919,112,4.107786243,NaN,163.2017061
AE03,170,1,1,1212,1248,-8.051251493,-2.172840209,212,5.878411284,67.88424055,216.7477551,2324,2352,-8.675394621,-5.158527114,324,3.516867507,NaN,160.8871201,1212,1248,-10.45871037,-3.959849208,212,6.498861164,75.04923239,228.4758646,2324,2352,-11.3772753,-7.609083132,324,3.768192172,NaN,162.8598489,1212,1248,-9.254980932,-3.066344709,212,6.188636224,71.46673647,222.6118099,2324,2352,-10.02633496,-6.383805123,324,3.64252984,NaN,161.8734845,1120,1172,10.21176939,17.57699376,120,7.365224369,85.05404583,229.6747208,2232,2276,9.423027512,14.12057922,232,4.697551708,NaN,162.1964221,1120,1168,10.45517249,17.77068737,120,7.315514875,84.47999766,231.2705664,2232,2272,9.249423072,13.57447619,232,4.325053119,NaN,166.7540285,1120,1168,10.33347094,17.60134156,120,7.267870619,83.92979898,226.3323563,2232,2272,9.336225292,13.77505035,232,4.438825053,NaN,164.4752253
AE03,171,1,1,1208,1256,-8.212899983,-15.65283047,208,-7.439930491,61.11496543,206.7469221,2228,2304,-16.19920016,2.000733881,228,18.19993405,NaN,305.1748699,1208,1256,-11.00531403,-18.77642825,208,-7.771114219,63.83545887,214.5570886,2228,2308,-19.3526297,0.827150349,228,20.17978005,NaN,334.3457846,1208,1256,-9.609107005,-17.21462936,208,-7.605522355,62.47521215,210.3772185,2228,2304,-17.77591493,1.365943407,228,19.14185834,NaN,317.9573165,1140,1204,10.01687028,-3.248683219,140,-13.2655535,108.9692766,328.3371391,2156,2252,-3.590262098,22.64600085,156,26.23626295,NaN,411.207407,1140,1204,9.735542343,-0.433370939,140,-10.16891328,83.53206853,246.0841294,2156,2248,-1.352176041,23.14192702,156,24.49410306,NaN,398.6061723,1140,1204,9.876206313,-1.841027079,140,-11.71723339,96.25067257,285.3022547,2156,2248,-2.471219069,22.80146875,156,25.27268782,NaN,397.9502628
AE03,172,1,1,1204,1240,-8.523761108,-12.18884704,204,-3.665085929,63.71201058,118.9959255,2220,2312,-11.30864125,0.873916672,220,12.18255792,NaN,199.234391,1204,1236,-10.83441645,-14.51445262,204,-3.68003617,63.97189805,134.3505981,2220,2316,-14.36668791,-1.127417505,220,13.23927041,NaN,211.2461347,1204,1240,-9.679088781,-13.40353941,204,-3.724450633,64.74397674,126.6732618,2220,2316,-12.83766458,-0.049221114,220,12.78844347,NaN,205.2402629,1120,1168,10.43090026,4.567174999,120,-5.863725258,101.932051,168.4863465,2132,2248,4.759119144,22.69748507,132,17.93836593,NaN,275.3368866,1124,1168,9.671030407,5.294790486,124,-4.376239921,76.07435393,150.8378709,2140,2244,5.427806367,21.18083204,140,15.75302567,NaN,236.4411504,1120,1168,10.10010099,4.930982742,120,-5.169118244,89.85735195,159.6621087,2136,2244,5.122121964,21.86489496,136,16.74277299,NaN,254.0963184
AE03,173,1,1,1232,1264,-8.735532847,-4.926451126,232,3.809081721,65.55747248,152.5694671,2224,2264,-8.603203325,-12.27349846,224,-3.670295132,NaN,122.3123987,1232,1268,-10.9412505,-7.035088483,232,3.906162017,67.22830533,141.0960899,2224,2264,-11.6325857,-15.54320184,224,-3.910616135,NaN,133.2707677,1232,1268,-9.838391674,-5.940442705,232,3.897948968,67.0869519,144.8314384,2224,2264,-10.11789451,-13.90835015,224,-3.790455633,NaN,127.7915832,1188,1228,10.17175154,15.35700157,188,5.185250036,89.24247665,185.819741,2180,2232,9.809695656,3.675189991,180,-6.134505665,NaN,189.4615187,1188,1228,9.678333181,13.97372901,188,4.295395832,73.92734383,151.3630356,2180,2228,8.868041644,4.076351887,180,-4.791689757,NaN,139.3215063,1188,1228,9.925042359,14.66536529,188,4.740322934,81.58491024,163.3614431,2180,2228,9.33886865,3.968879408,180,-5.369989242,NaN,163.8602448
AE03,174,1,1,1196,1228,-8.521353251,-2.951699597,196,5.569653653,64.3186892,226.2065291,2196,2240,-8.492456603,-15.97645867,196,-7.484002071,NaN,228.8599927,1196,1232,-11.09305953,-5.112125247,196,5.980934283,69.0681822,232.3302805,2196,2240,-10.93650395,-18.81173063,196,-7.875226684,NaN,238.0520416,1196,1228,-9.80720639,-4.092960215,196,5.714246176,65.98845219,229.2684048,2196,2240,-9.714480277,-17.39409465,196,-7.679614378,NaN,232.7193347,1128,1176,10.7769374,17.78783764,128,7.010900231,80.96228977,215.1690637,2128,2184,10.20785937,-2.716383102,128,-12.92424247,NaN,356.8888563,1128,1172,10.85938556,17.81451538,128,6.955129821,80.31824978,236.1233705,2128,2188,11.1035128,1.285389822,128,-9.818122979,NaN,237.8387531,1128,1176,10.81816148,17.87232807,128,7.054166593,81.46193227,224.4511824,2128,2188,10.65568609,-0.780640598,128,-11.43632668,NaN,297.3638047
AE03,175,1,1,1192,1240,-8.908622163,-0.324971015,192,8.583651148,69.87077622,238.6643487,2204,2288,1.410399811,-15.48834368,204,-16.89874349,NaN,283.2439379,1192,1244,-11.57116448,-2.384231113,192,9.186933371,74.78148338,251.8981699,2204,2288,-0.89360741,-18.87126981,204,-17.9776624,NaN,314.5803739,1192,1240,-10.23989332,-1.434465775,192,8.805427548,71.67603239,245.2812593,2204,2288,0.2583962,-17.17980674,204,-17.43820294,NaN,295.8112491,1144,1208,10.23634029,20.96834645,144,10.73200616,87.35834994,264.5717923,2156,2256,23.5222819,-2.33288853,156,-25.85517043,NaN,402.8398117,1148,1208,10.80990493,21.38216214,148,10.57225721,86.05799617,282.5953859,2156,2252,22.61299691,1.309427988,156,-21.30356893,NaN,327.0127226,1144,1208,10.46243069,21.17525429,144,10.7128236,87.20220423,273.5835891,2156,2256,23.06763941,-0.583310467,156,-23.65094987,NaN,364.5099923
AE03,176,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
