,subject,amp,vel,eye,tracker
27,AE11,4.7487743,213.0019866,right,EL
28,AE11,2.495403573,126.7221109,right,EL
29,AE11,-11.18179052,386.3693253,right,EL
30,AE11,4.912963833,246.8781472,right,EL
31,AE11,-2.965576065,173.6100191,right,EL
32,AE11,-7.56802898,286.5451701,right,EL
33,AE11,-5.100667261,209.064803,right,EL
34,AE11,7.362232192,275.0475331,right,EL
35,AE11,-8.083304535,349.3495395,right,EL
36,AE11,5.178036706,242.7034985,right,EL
37,AE11,2.126402617,141.1073165,right,EL
38,AE11,-2.960506046,173.8281409,right,EL
39,AE11,10.66223838,333.624387,right,EL
40,AE11,-8.36025962,317.9346299,right,EL
41,AE11,-10.42871825,382.9790912,right,EL
42,AE11,-5.528397397,255.8975057,right,EL
43,AE11,-8.075187919,336.2037042,right,EL
44,AE11,7.477642766,308.094841,right,EL
45,AE11,10.66375765,363.7067572,right,EL
46,AE11,-2.977171852,178.154828,right,EL
47,AE11,-10.17194824,379.0897453,right,EL
48,AE11,7.048515496,291.39777,right,EL
49,AE11,7.087207504,293.9558707,right,EL
51,AE11,9.651893392,335.8116465,right,EL
52,AE11,-8.072230845,292.9640469,right,EL
53,AE11,-5.735520345,246.5608703,right,EL
54,AE11,9.119125128,352.7673168,right,EL
56,AE11,10.65006282,365.610853,right,EL
57,AE11,9.061762385,341.5058009,right,EL
58,AE11,-5.573406167,262.9526933,right,EL
59,AE11,4.7650579,226.6348541,right,EL
60,AE11,-10.62108182,404.4629468,right,EL
61,AE11,-5.41594613,229.8060388,right,EL
62,AE11,7.103246936,287.0347972,right,EL
63,AE11,-7.543028736,303.5922549,right,EL
64,AE11,-10.07789084,363.8149765,right,EL
65,AE11,-5.511090543,258.2500624,right,EL
66,AE11,6.11346659,252.1260543,right,EL
67,AE11,-7.079917733,269.0292455,right,EL
68,AE11,-10.68655715,366.7874112,right,EL
69,AE11,6.611115921,280.9704457,right,EL
70,AE11,-10.17158192,398.4944231,right,EL
71,AE11,9.99284008,360.7128638,right,EL
72,AE11,9.869091912,341.3634577,right,EL
73,AE11,10.07828416,343.3498129,right,EL
74,AE11,9.32961194,332.4932134,right,EL
75,AE11,-8.05197433,340.9543677,right,EL
76,AE11,5.088987319,227.6242122,right,EL
77,AE11,6.406208175,269.7756879,right,EL
78,AE11,7.108134534,288.6444694,right,EL
79,AE11,-10.18167149,381.6835514,right,EL
80,AE11,9.539521282,345.2169021,right,EL
81,AE11,-9.81488341,396.4364217,right,EL
82,AE11,9.70356502,357.0399675,right,EL
83,AE11,9.592058474,349.5190013,right,EL
84,AE11,-10.74712668,390.5489128,right,EL
85,AE11,-8.516681894,348.0522666,right,EL
86,AE11,10.99404722,369.3600993,right,EL
87,AE11,5.096442551,236.9680856,right,EL
88,AE11,-5.217982801,230.3725685,right,EL
89,AE11,-10.58172879,404.5795983,right,EL
90,AE11,-5.279543864,257.6075476,right,EL
91,AE11,-11.04436099,375.0825361,right,EL
92,AE11,5.185234839,249.1048618,right,EL
93,AE11,6.912739955,288.9237408,right,EL
94,AE11,-6.849504316,308.5801687,right,EL
95,AE11,-4.855135307,222.749667,right,EL
96,AE11,-9.95907289,377.3586715,right,EL
97,AE11,9.775288532,336.1179598,right,EL
98,AE11,6.875437654,273.0304974,right,EL
100,AE11,6.96717808,279.5600675,right,EL
101,AE11,-5.083496443,241.9579885,right,EL
102,AE11,-7.669320429,298.9092812,right,EL
103,AE11,-5.36434974,266.9813789,right,EL
104,AE11,6.987439543,286.7402884,right,EL
105,AE11,6.93037272,280.5037659,right,EL
106,AE11,6.144015092,235.0137071,right,EL
107,AE11,-10.65668277,413.6609867,right,EL
108,AE11,-8.06432713,326.6862216,right,EL
109,AE11,-10.9904292,405.7289166,right,EL
110,AE11,-8.360613176,304.9028833,right,EL
111,AE11,7.164387932,275.3477678,right,EL
112,AE11,-8.259472522,346.3136327,right,EL
113,AE11,-9.923828823,342.5708439,right,EL
114,AE11,12.96446565,442.3869674,right,EL
115,AE11,10.07950456,357.521887,right,EL
116,AE11,-7.579479851,315.6440122,right,EL
117,AE11,9.337317042,336.7771827,right,EL
118,AE11,-8.161014454,327.9696864,right,EL
119,AE11,9.012856503,358.8050536,right,EL
120,AE11,6.111461046,262.2915664,right,EL
121,AE11,-4.886593511,246.0513713,right,EL
122,AE11,2.178146267,133.30784,right,EL
123,AE11,-9.070205207,357.3129208,right,EL
124,AE11,-8.024700671,313.5260921,right,EL
125,AE11,-5.746238739,285.2976735,right,EL
126,AE11,-5.754945154,264.7848929,right,EL
127,AE11,10.11985467,340.8936191,right,EL
128,AE11,-2.941287645,175.5287761,right,EL
129,AE11,-2.535810433,138.257126,right,EL
130,AE11,-5.245844018,244.076389,right,EL
131,AE11,6.723926623,282.1244549,right,EL
132,AE11,-2.581560985,160.9215911,right,EL
133,AE11,-7.400954142,309.918136,right,EL
134,AE11,8.431456447,340.4094646,right,EL
135,AE11,-8.097693424,337.0835928,right,EL
136,AE11,9.05632628,326.8347633,right,EL
137,AE11,-2.717862899,168.8837645,right,EL
138,AE11,-8.232849675,333.1898114,right,EL
139,AE11,-8.767035153,350.9898966,right,EL
140,AE11,9.39384129,364.365209,right,EL
141,AE11,8.135710995,321.8304263,right,EL
142,AE11,2.784565374,154.8090216,right,EL
143,AE11,2.768033019,156.9706088,right,EL
144,AE11,4.787593624,233.5148268,right,EL
145,AE11,-5.648355657,266.3871048,right,EL
146,AE11,-9.564779028,385.3462588,right,EL
147,AE11,-7.013857698,295.338592,right,EL
148,AE11,1.929457605,126.0288561,right,EL
149,AE11,6.426128468,281.3177074,right,EL
150,AE11,2.128965527,130.0359774,right,EL
151,AE11,4.607555563,224.6029301,right,EL
152,AE11,9.029271267,368.163438,right,EL
153,AE11,4.012751971,219.0591813,right,EL
154,AE11,-5.185043661,266.9439907,right,EL
155,AE11,-1.805860235,120.554205,right,EL
156,AE11,-2.826154481,157.5255523,right,EL
157,AE11,-2.514455903,145.061847,right,EL
158,AE11,-5.026985115,249.1865908,right,EL
159,AE11,-8.588577416,364.6264386,right,EL
160,AE11,15.00838203,449.5251422,right,EL
161,AE11,7.412481868,308.6939507,right,EL
162,AE11,2.340939853,131.1901039,right,EL
163,AE11,-8.303616978,335.2214758,right,EL
164,AE11,-7.563292548,320.1140192,right,EL
165,AE11,6.936851901,283.2133384,right,EL
166,AE11,-10.0189232,385.579778,right,EL
167,AE11,5.077169356,237.9337165,right,EL
168,AE11,-10.42143835,392.3434393,right,EL
169,AE11,7.286641859,281.0598994,right,EL
170,AE11,-11.4285831,424.1831778,right,EL
171,AE11,-5.307661993,248.9540182,right,EL
172,AE11,4.487875369,215.8746265,right,EL
173,AE11,7.528861878,278.9038438,right,EL
174,AE11,9.847459905,356.5142272,right,EL
0,AE12,5.555714473,249.3709172,right,EL
2,AE12,-9.656842486,311.434761,right,EL
3,AE12,5.008000391,225.9351442,right,EL
4,AE12,-10.75313478,319.7995628,right,EL
5,AE12,9.54693445,330.479745,right,EL
7,AE12,10.90526962,346.0891108,right,EL
10,AE12,-9.923804131,289.2319397,right,EL
16,AE12,2.917963422,159.3646318,right,EL
17,AE12,-2.662013936,144.556461,right,EL
19,AE12,11.42187696,342.1285762,right,EL
21,AE12,5.301376211,234.8419816,right,EL
24,AE12,9.417176315,316.19975,right,EL
25,AE12,-8.713886998,238.6379465,right,EL
26,AE12,-6.852448393,187.4065693,right,EL
27,AE12,6.283549397,282.8472269,right,EL
28,AE12,3.178883037,181.6213935,right,EL
29,AE12,-12.33393504,302.2652462,right,EL
30,AE12,5.003878281,238.3134263,right,EL
31,AE12,-3.749245353,180.3099205,right,EL
32,AE12,-8.384062551,279.0090276,right,EL
33,AE12,-6.808192584,249.6888493,right,EL
34,AE12,8.635541913,243.8551702,right,EL
35,AE12,-8.356896817,218.1668897,right,EL
37,AE12,2.89771475,172.3498343,right,EL
38,AE12,-2.729669264,145.5437873,right,EL
39,AE12,11.31210678,358.3389929,right,EL
40,AE12,-8.297223949,279.4016358,right,EL
41,AE12,-10.17101113,314.4930802,right,EL
42,AE12,-5.169592206,150.5625214,right,EL
43,AE12,-8.457896512,188.612281,right,EL
44,AE12,6.135009142,265.9710016,right,EL
45,AE12,11.5555874,335.5420831,right,EL
46,AE12,-2.97087924,142.0603019,right,EL
47,AE12,-10.61365705,321.7763863,right,EL
48,AE12,6.700323913,273.4607406,right,EL
51,AE12,10.77658945,339.8947464,right,EL
52,AE12,-7.690035282,258.2516116,right,EL
53,AE12,-4.655265204,163.044789,right,EL
54,AE12,10.80850532,307.7545047,right,EL
55,AE12,-2.77385129,152.0033545,right,EL
56,AE12,10.10152078,329.2597743,right,EL
57,AE12,9.598634349,336.7144869,right,EL
58,AE12,-6.033931702,190.2027677,right,EL
59,AE12,4.874792063,232.7889233,right,EL
60,AE12,-9.664655966,294.3929946,right,EL
61,AE12,-4.776198634,201.9361806,right,EL
62,AE12,6.55455971,265.6186981,right,EL
63,AE12,-6.78946291,231.5837264,right,EL
64,AE12,-10.34455757,279.6873508,right,EL
65,AE12,-6.481079433,219.2629944,right,EL
66,AE12,5.943641856,189.8649595,right,EL
67,AE12,-7.328726201,215.2863085,right,EL
68,AE12,-10.89752665,311.4062104,right,EL
69,AE12,7.694280939,280.8523724,right,EL
70,AE12,-9.989875296,286.7872585,right,EL
71,AE12,9.831942853,334.6822596,right,EL
72,AE12,6.362790256,230.9648393,right,EL
73,AE12,10.73234816,352.545349,right,EL
75,AE12,-7.768218325,279.5595329,right,EL
76,AE12,5.001927762,246.9057947,right,EL
77,AE12,7.517147464,302.1432186,right,EL
78,AE12,7.265074515,285.1610614,right,EL
79,AE12,-11.20977848,337.6208063,right,EL
80,AE12,8.408257402,316.7416137,right,EL
81,AE12,-10.17791789,252.0375742,right,EL
82,AE12,9.540962046,283.2966577,right,EL
83,AE12,7.618541992,283.5332176,right,EL
84,AE12,-8.523457421,232.1375253,right,EL
85,AE12,-7.869507986,214.4918018,right,EL
86,AE12,8.534302596,213.7020957,right,EL
87,AE12,4.778394692,204.6965928,right,EL
88,AE12,-5.498520935,220.4598978,right,EL
89,AE12,-10.15457457,285.088924,right,EL
90,AE12,-5.580225911,215.8603546,right,EL
91,AE12,-10.2882852,288.2186103,right,EL
92,AE12,4.314455703,131.0831367,right,EL
93,AE12,8.025229134,270.7070827,right,EL
94,AE12,0.966634062,70.50594538,right,EL
95,AE12,-5.677788498,221.888978,right,EL
97,AE12,9.795544271,246.1806376,right,EL
98,AE12,9.047506647,319.181257,right,EL
100,AE12,7.654849267,275.0638126,right,EL
101,AE12,-4.944080138,197.9425174,right,EL
102,AE12,-7.169437953,254.0567107,right,EL
103,AE12,-5.820134584,240.2139727,right,EL
104,AE12,7.088663713,280.9073895,right,EL
105,AE12,7.630629879,296.0471249,right,EL
106,AE12,7.959802286,283.2070867,right,EL
108,AE12,-8.196883073,271.6034328,right,EL
109,AE12,-10.72113755,290.4608452,right,EL
110,AE12,-7.154248468,260.2721309,right,EL
111,AE12,6.559683496,272.536367,right,EL
112,AE12,-8.116910122,269.0849157,right,EL
114,AE12,7.023221518,264.4042403,right,EL
115,AE12,9.070878669,288.8755732,right,EL
116,AE12,-8.39976256,275.042519,right,EL
117,AE12,9.401804518,316.5566798,right,EL
118,AE12,-7.919409354,220.5607092,right,EL
119,AE12,8.358871551,205.7289359,right,EL
121,AE12,-4.953948834,160.5982111,right,EL
122,AE12,2.636495761,131.5827389,right,EL
123,AE12,-9.623642711,222.6703537,right,EL
124,AE12,-7.704482352,250.7759812,right,EL
125,AE12,-5.945668452,207.5929813,right,EL
126,AE12,-5.106878641,201.6725515,right,EL
128,AE12,-3.002622767,140.9275346,right,EL
129,AE12,-2.646081901,147.1881645,right,EL
131,AE12,7.507509611,262.1280429,right,EL
132,AE12,-2.535186862,147.4916272,right,EL
133,AE12,-7.18416953,256.2118519,right,EL
134,AE12,9.473203199,332.7490405,right,EL
135,AE12,-7.544387675,249.7847824,right,EL
136,AE12,9.734376074,336.9841976,right,EL
137,AE12,-2.1390879,130.8801882,right,EL
138,AE12,-8.080501068,259.6943953,right,EL
139,AE12,-6.958403362,231.8580349,right,EL
140,AE12,11.34598318,356.7474017,right,EL
141,AE12,10.92130035,308.9084222,right,EL
142,AE12,2.923258548,170.2537703,right,EL
143,AE12,2.228487461,137.7175867,right,EL
144,AE12,4.784037965,229.4759796,right,EL
145,AE12,-5.617656069,218.3380013,right,EL
146,AE12,-9.426433491,280.1998939,right,EL
147,AE12,-7.89503036,269.2715143,right,EL
148,AE12,2.757880336,152.2223261,right,EL
149,AE12,7.700454542,284.7378304,right,EL
150,AE12,2.168867324,134.0087883,right,EL
151,AE12,5.253245488,245.1320922,right,EL
152,AE12,8.491903307,310.18454,right,EL
153,AE12,5.267811255,227.9182122,right,EL
154,AE12,-4.726468263,176.4957216,right,EL
156,AE12,-2.466348539,117.753075,right,EL
158,AE12,-5.565700087,187.9179839,right,EL
159,AE12,-7.253191573,213.8169535,right,EL
160,AE12,11.76997412,385.4290178,right,EL
161,AE12,6.111068054,271.7998813,right,EL
162,AE12,3.407188682,140.6413608,right,EL
163,AE12,-7.243632678,257.7149075,right,EL
164,AE12,-7.325865519,262.5002594,right,EL
165,AE12,6.706848957,255.3545095,right,EL
166,AE12,-9.355039463,292.2070782,right,EL
167,AE12,4.376869707,223.3705186,right,EL
168,AE12,-7.422497728,196.7166675,right,EL
169,AE12,7.532975937,268.0186713,right,EL
170,AE12,-9.434437197,267.0700147,right,EL
171,AE12,-4.362550355,176.774006,right,EL
172,AE12,4.564263204,218.9167484,right,EL
173,AE12,6.541738917,189.3122614,right,EL
174,AE12,10.80798561,313.5023436,right,EL
0,AE13,5.53052871,286.0853336,right,EL
1,AE13,2.298545334,134.4507434,right,EL
2,AE13,-10.31600272,380.5410853,right,EL
3,AE13,5.218104921,263.7512677,right,EL
4,AE13,-11.6970858,386.7712106,right,EL
5,AE13,10.92374043,415.6672449,right,EL
6,AE13,5.456595439,266.9573749,right,EL
7,AE13,9.957306777,388.0704758,right,EL
8,AE13,-12.32115956,399.50436,right,EL
9,AE13,10.88298867,420.0226679,right,EL
10,AE13,-11.39027071,359.529556,right,EL
11,AE13,10.14224926,374.9963539,right,EL
12,AE13,7.141684565,320.5341739,right,EL
13,AE13,-10.97687125,366.0328411,right,EL
14,AE13,2.534058907,140.855201,right,EL
15,AE13,5.33361287,253.2670072,right,EL
16,AE13,2.559162174,132.0912384,right,EL
18,AE13,-11.39499319,383.4456714,right,EL
19,AE13,10.43944461,403.3830821,right,EL
21,AE13,4.936693917,239.5651409,right,EL
22,AE13,7.947364277,344.0239164,right,EL
23,AE13,10.67325553,394.3921046,right,EL
24,AE13,9.011070497,375.4193855,right,EL
25,AE13,-8.456882383,339.9828973,right,EL
26,AE13,-8.203929597,327.6046605,right,EL
27,AE13,4.858418453,248.1518083,right,EL
28,AE13,2.657613009,157.2717852,right,EL
29,AE13,-10.40373591,288.87308,right,EL
30,AE13,5.316464406,255.9100058,right,EL
31,AE13,-2.872340138,155.2978965,right,EL
32,AE13,-7.44529444,290.2852585,right,EL
33,AE13,-4.847868077,255.6645295,right,EL
34,AE13,7.926628163,342.5685017,right,EL
35,AE13,-8.858037746,351.7191501,right,EL
36,AE13,5.576493294,277.1487772,right,EL
37,AE13,1.961486617,123.0511275,right,EL
38,AE13,-2.705855747,155.1575112,right,EL
39,AE13,11.03157815,421.1639263,right,EL
40,AE13,-8.197776022,334.4935315,right,EL
41,AE13,-10.86297055,362.6930928,right,EL
42,AE13,-5.36401643,254.5056924,right,EL
43,AE13,-7.793180005,323.5171548,right,EL
45,AE13,10.96350193,415.2436699,right,EL
46,AE13,-3.152388911,182.8540869,right,EL
47,AE13,-10.24190705,369.0984315,right,EL
48,AE13,7.335811193,342.0273729,right,EL
49,AE13,8.062119507,358.9339438,right,EL
52,AE13,-7.820362102,319.0549298,right,EL
53,AE13,-5.038247895,230.1008836,right,EL
54,AE13,10.66182893,402.6945054,right,EL
55,AE13,-2.071780576,137.1826746,right,EL
56,AE13,10.77908158,412.5082273,right,EL
57,AE13,9.392452686,403.6977022,right,EL
58,AE13,-6.072119932,280.3347139,right,EL
59,AE13,5.095263359,264.7458282,right,EL
60,AE13,-10.96638049,390.6877862,right,EL
61,AE13,-5.321061214,242.0375973,right,EL
62,AE13,8.367647088,362.0728226,right,EL
63,AE13,-7.528654747,308.1127824,right,EL
64,AE13,-11.36147489,398.3513025,right,EL
65,AE13,-4.995002632,249.4143357,right,EL
66,AE13,7.701738414,334.783584,right,EL
67,AE13,-7.818997704,331.9055475,right,EL
68,AE13,-10.30897876,338.5534719,right,EL
69,AE13,7.280904451,328.9220084,right,EL
70,AE13,-11.86857386,349.3383963,right,EL
71,AE13,10.2348323,400.5815328,right,EL
72,AE13,10.22983767,384.7470066,right,EL
73,AE13,10.36982251,372.0189717,right,EL
74,AE13,9.583467611,369.7750788,right,EL
75,AE13,-7.977824428,317.4956881,right,EL
76,AE13,4.580394484,239.429178,right,EL
77,AE13,7.827460479,336.6782221,right,EL
78,AE13,7.928684681,331.4165038,right,EL
79,AE13,-10.03076887,344.2244111,right,EL
80,AE13,9.571657092,386.9673952,right,EL
81,AE13,-11.03243043,386.8902454,right,EL
82,AE13,9.767738612,391.3738275,right,EL
83,AE13,10.89730619,417.4595719,right,EL
84,AE13,-11.06223921,342.0706851,right,EL
85,AE13,-7.607731887,317.7216837,right,EL
86,AE13,10.57881188,424.4336492,right,EL
87,AE13,4.853091701,247.0106235,right,EL
88,AE13,-5.62334379,276.8040666,right,EL
89,AE13,-11.53797753,398.1519121,right,EL
90,AE13,-5.523549207,269.4753753,right,EL
91,AE13,-11.96809105,376.8443898,right,EL
92,AE13,4.691413254,238.1311953,right,EL
93,AE13,7.588703455,336.3530354,right,EL
94,AE13,-6.980070085,293.1442856,right,EL
95,AE13,-5.684295255,270.6287986,right,EL
96,AE13,-10.02429575,334.167749,right,EL
97,AE13,9.930627948,379.9440134,right,EL
98,AE13,8.050740508,358.7017537,right,EL
100,AE13,7.838262412,320.1133124,right,EL
101,AE13,-4.824056133,243.9002985,right,EL
102,AE13,-7.677416658,327.5472935,right,EL
103,AE13,-5.486429946,240.3052538,right,EL
104,AE13,7.172903954,323.4607261,right,EL
105,AE13,7.364285264,326.8148828,right,EL
106,AE13,8.246792869,376.3444222,right,EL
107,AE13,-11.36782214,318.4380734,right,EL
108,AE13,-8.095856583,321.5805634,right,EL
109,AE13,-11.68790544,371.4011473,right,EL
110,AE13,-8.255078698,328.6377607,right,EL
111,AE13,7.614437281,310.3154926,right,EL
112,AE13,-8.27209672,318.1914025,right,EL
113,AE13,-11.65652177,325.5082094,right,EL
114,AE13,7.429149459,343.9135847,right,EL
115,AE13,10.10494844,407.7842261,right,EL
116,AE13,-7.997456237,343.0910763,right,EL
117,AE13,9.275440461,396.0038793,right,EL
118,AE13,-7.910415751,353.9974681,right,EL
119,AE13,10.60734243,424.1855482,right,EL
120,AE13,7.794291004,349.8928295,right,EL
121,AE13,-5.433389259,231.2050174,right,EL
122,AE13,2.743201,161.7491225,right,EL
123,AE13,-10.54094974,368.7387386,right,EL
124,AE13,-8.022722879,319.2015285,right,EL
125,AE13,-5.513245717,235.3461947,right,EL
126,AE13,-5.56333385,251.7932317,right,EL
127,AE13,10.66525062,427.7145919,right,EL
128,AE13,-2.462858246,148.851599,right,EL
129,AE13,-2.428600422,152.8651092,right,EL
130,AE13,-5.582829117,263.8485099,right,EL
131,AE13,7.372525917,343.8863252,right,EL
132,AE13,-2.899886638,175.2299995,right,EL
133,AE13,-7.522144148,304.5918094,right,EL
134,AE13,9.800742266,406.5919911,right,EL
135,AE13,-7.521609284,312.3911742,right,EL
136,AE13,9.728211276,402.0834921,right,EL
137,AE13,-2.28616101,131.0600445,right,EL
138,AE13,-7.249863226,290.3127397,right,EL
139,AE13,-7.630617466,285.1971933,right,EL
140,AE13,10.24379236,406.0292846,right,EL
141,AE13,9.599997484,363.0113595,right,EL
142,AE13,2.294767789,134.9981429,right,EL
143,AE13,2.488718325,152.6049483,right,EL
144,AE13,4.634054538,243.5517504,right,EL
145,AE13,-5.601070907,262.4629218,right,EL
146,AE13,-10.11065189,355.3373112,right,EL
147,AE13,-8.522326159,337.4900309,right,EL
148,AE13,2.424411504,150.0168821,right,EL
149,AE13,7.363142488,315.7694851,right,EL
150,AE13,2.841723165,163.1966345,right,EL
151,AE13,5.471288569,291.1029927,right,EL
152,AE13,10.34496036,381.3025875,right,EL
153,AE13,4.734053737,261.4642115,right,EL
154,AE13,-5.257123164,221.3479353,right,EL
155,AE13,-2.603174181,151.9453752,right,EL
156,AE13,-3.759679242,203.9672317,right,EL
158,AE13,-8.193630047,324.3778138,right,EL
160,AE13,10.11858073,400.7902094,right,EL
161,AE13,7.297751053,311.3109156,right,EL
162,AE13,2.473629369,150.382813,right,EL
163,AE13,-7.798269237,301.4920422,right,EL
164,AE13,-7.602998686,322.3785899,right,EL
166,AE13,-10.17429095,345.8580114,right,EL
167,AE13,4.783141278,240.3944534,right,EL
168,AE13,-10.44175522,348.198016,right,EL
169,AE13,7.398532289,343.2984961,right,EL
170,AE13,-10.61248387,343.404525,right,EL
171,AE13,-5.464041654,234.67764,right,EL
172,AE13,5.106512077,256.6495755,right,EL
173,AE13,7.095758957,304.1365126,right,EL
174,AE13,10.73662021,419.0994698,right,EL
0,AE01,4.80429949,204.5215363,left,EL
1,AE01,3.546103645,165.7684661,left,EL
2,AE01,-10.42720981,234.9254985,left,EL
3,AE01,5.120842447,212.1729985,left,EL
4,AE01,-9.999846475,242.0365597,left,EL
